video_id,comment_id,video_title,channel_name_c,channel_id_c,author_name,author_channel_id,text,source_query_c,source_group_c,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_name_norm,channel_name_norm,video_title_norm,source_query_norm,source_group_norm,author_handle_norm,author_name_key,like_count_parsed,like_count_blank,like_count,reply_count_num,is_pinned_bool,published_text_edited,published_text_norm,published_bucket,published_days_approx,texto_original,texto_limpio,texto_sin_lema,hashtags,mentions,urls,emojis,n_hashtags,n_mentions,n_urls,n_emojis,texto_sentimiento,len_original,len_limpio,tokens_original,tokens_limpio,texto_modificado,quedo_vacio_tras_limpieza,title,channel_id_v,channel_name_v,channel_handle,owner_handle,category,source_query_v,source_group_v,view_count_final,publish_date,publish_date_dt,keywords,keywords_list,description,n_keywords,video_url
yLZS3JiEBg8,UgxD16VX3BhREOtsuhJ4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@DenisRMC,UCcFIBN-rtC3d3hXeuN5TfWw,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@DenisRMC,hace 2 años, ,0,False,,@DenisRMC,Quorum,Arroz con pollo a la MONOPOLIO,@quorumgt/videos,channel,@DenisRMC,@denisrmc,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",excelente explicacion falto incluir harina dueno pasta llamar monopolio nombre dueno monopolio apoyo actual presidente raro,excelente explicacion falto incluir harina dueno pastas llama monopolio nombre dueno monopolio apoyo actual presidente raro,[],[],[],[],0,0,0,0,Excelente explicación Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente.. Raro..??,237,123,37,16,True,False,Arroz con pollo a la MONOPOLIO,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt/videos,channel,1954,2024-05-09T19:15:12-07:00,2024-05-10 02:15:12+00:00,[],[],"🔍 En Guatemala tenemos un mercado no tan “libre” que digamos. 

💸 Unas pocas empresas dominan las diferentes industrias y en algunos sectores no hay una competencia real que favorezca al consumidor.

🎥 Hoy estrenamos #LasMañasDelMercado para hablar de la industria alimenticia y la necesidad de una #LeyDeCompetencia.",0,https://www.youtube.com/watch?v=yLZS3JiEBg8
j43HgwYFKfk,UgxDBhcq11EK83DqrSZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@genarodelgado3929,UCV0lM03g5fg5pbPj97-sAtA,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@genarodelgado3929,hace 1 año,1,0,False,,@genarodelgado3929,Quorum,La cooptación de Walter Mazariegos en la USAC,@quorumgt,topic,@genarodelgado3929,@genarodelgado3929,1.0,False,1,0,False,False,hace 1 año,1 mes - 1 ano,365.25,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",excelente nota prenso compartar informacion estudiante inepto realidad,excelente nota prensa compartan informacion estudiantes ineptos puedan realidad,[],[],[],[],0,0,0,0,Excelente nota prensa!! Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!,111,70,15,8,True,False,La cooptación de Walter Mazariegos en la USAC,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,@quorumgt,topic,10156,2024-09-26T15:00:17-07:00,2024-09-26 22:00:17+00:00,"[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","[""USAC"", ""Walter Mazariegos"", ""Mazariegos rector"", ""Fraude USAC"", ""Elecciones USAC"", ""Toma USAC"", ""CSU USAC"", ""Quorum GT"", ""Periodismo Guatemala"", ""Luis Cordón USAC""]","🚨El rector de facto de la #USAC, Walter Mazariegos, tiene una alianza que le permite controlar un presupuesto millonario, quitar a sus opositores del camino y colocar a sus allegados en puestos importantes. Más de la mitad de sus cómplices en el Consejo Superior Universitario (CSU) se han prolongado en el poder y no tienen la intención de soltarlo.

👁️ Aunque las cosas podrían cambiar…

Ayudanos compartiendo, comentando y dándole like a este video.

🔍 También podés leer el reportaje completo en este link👉🏻 https://quorum.gt/poder/captura/usac/mazariegos_csu/

📲 Seguí a Quorum en todas las redes para ver más contenido interesante de #Guatemala.

⚫️ X: https://twitter.com/QuorumGT
🟣 Instagram: https://www.instagram.com/holaquorum?igsh=a2l2MHp6dXA5aGg4
🟠 TikTok:https://www.tiktok.com/@quorumgt?_t=8q3C9YsmOiT&_r=1
🔵 Facebook: https://www.facebook.com/QuorumGT?mibextid=LQQJ4d
🟢 Canal de WhatsApp: https://whatsapp.com/channel/0029Va8IZV65PO0ul2cBdD0l",10,https://www.youtube.com/watch?v=j43HgwYFKfk
lj983NWyAQY,UgxDFo35bUo0APtZcd94AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@ChRiStOpHeR7969,UC_ljZ1hZXR9pzexFz87P5ZA,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@ChRiStOpHeR7969,hace 4 años, ,0,False,,@ChRiStOpHeR7969,Municipalidad de Guatemala,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,topic,@ChRiStOpHeR7969,@christopher7969,,True,0,0,False,False,hace 4 años,>2 anos,1461.0,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",balgame dios atrasado tiempo modernidad ojala lograr precident pasar convenser realidad,balgame dios atrasados tiempo modernidad ojala logren precidentes pasar convenser realidad,[],[],[],[],0,0,0,0,"balgame DIOS QUE TAN ATRASADOS ESTAN Y CUANTO TIEMPO PARA ESTAR EN LA MODERNIDAD OJALA Y LO LOGREN , POR CUANTOS PRECIDENTES TIENE QUE PASAR Y CONVENSER PARA QUE ESTO SEA UNA REALIDAD",216,87,33,11,True,False,Plan 2032 Ciudad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,/@MunicipalidaddeGuatemala-1551,/@MunicipalidaddeGuatemala-1551,News & Politics,Municipalidad de Guatemala,topic,304089,2019-02-28T18:31:10-08:00,2019-03-01 02:31:10+00:00,"[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""Polos"", ""desarrollo"", ""pasos a desnivel"", ""movilidad urbana"", ""aerometro"", ""Transmetro"", ""metroriel"", ""Plan 2032"", ""transporte público"", ""reciclaje"", ""movilidad""]","[""Ricardo"", ""Quiñónez"", ""Administración"", ""Alcalde"", ""Alcaldía"", ""Alcaldías"", ""Municipalidad"", ""Municipal"", ""Muni"", ""Cumple"", ""Equipo"", ""Transparencia"", ""Servicios"", ""Servir"", ""Servidor"", ""Público"", ""Pasión"", ""Todos"", ""Somos"", ""La"", ""Ciudad"", ""Del"", ""Futuro"", ""Para"", ""Vivir"", ""Polos"", ""desarrollo"", ""pasos a desnivel"", ""movilidad urbana"", ""aerometro"", ""Transmetro"", ""metroriel"", ""Plan 2032"", ""transporte público"", ""reciclaje"", ""movilidad""]",La Municipalidad de Guatemala trabaja en el plan 2032 con proyectos para solventar los actuales y futuros desafíos de la Ciudad.,36,https://www.youtube.com/watch?v=lj983NWyAQY
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@jorgecifuentes-m5g,UCLXYp1Cvc5DLtq5UQL5D9vw,TransLadrones ?,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@jorgecifuentes-m5g,hace 2 semanas,3,1,False,,@jorgecifuentes-m5g,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@jorgecifuentes-m5g,@jorgecifuentes-m5g,3.0,False,3,1,False,False,hace 2 semanas,1 sem - 1 mes,14.0,TransLadrones ?,transladron,transladrones,[],[],[],[],0,0,0,0,TransLadrones ?,15,11,2,1,True,False,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg.A_UFk_pMAbMA_VZ_0Vdu89,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@HonwayLee-z5g,UCfjhejO7LZy4doXURa7LZCQ,😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@HonwayLee-z5g,hace 2 semanas, ,0,False,,@HonwayLee-z5g,Noti7,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,guatemala noticias,topic,@HonwayLee-z5g,@honwaylee-z5g,,True,0,0,False,False,hace 2 semanas,1 sem - 1 mes,14.0,😂😂,,,[],[],[],"[""😂"", ""😂""]",0,0,0,2,emoji cara llorando de risa emoji emoji cara llorando de risa emoji,2,0,1,0,True,True,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,/@Noti7Guatemala,/@Noti7Guatemala,News & Politics,guatemala noticias,topic,6692,2026-08-13T22:00:12-07:00,2026-08-14 05:00:12+00:00,"[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]","[""Actualidad"", ""Asaltantes disfrazados"", ""Capturados Escuintla"", ""Guatemala"", ""Noti7"", ""Noticias"", ""PNC"", ""Televisiete"", ""información"", ""noticias"", ""capturas""]",La rápida acción policial frustró el plan de los sujetos que usaron minifaldas para huir.,11,https://www.youtube.com/watch?v=06mFNPU0aB8
n8iP75gIpmw,UgxE_8DGgJmaHaV_WLJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@romeolopezherrarte799,UCplrIQtaPj6au60_f2-mOYw,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@romeolopezherrarte799,hace 2 años, ,0,False,,@romeolopezherrarte799,Quorum,Qué rico come tu diputado,@quorumgt/videos,channel,@romeolopezherrarte799,@romeolopezherrarte799,,True,0,0,False,False,hace 2 años,1 - 2 anos,730.5,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,metar proyecto ferrocarril guatemala dejar africo,meten proyecto ferrocarril guatemala dejan africa,[],[],[],[],0,0,0,0,jaja SE METEN A HACER UN PROYECTO DE FERROCARRIL A GUATEMALA LA DEJAN COMO ÁFRICA,87,49,15,6,True,False,Qué rico come tu diputado,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,/@quorumgt,/@quorumgt,News & Politics,Quorum GT,topic,11775,2024-08-27T14:09:51-07:00,2024-08-27 21:09:51+00:00,[],[],"En @ConCriteriogt hablaron hoy sobre nuestro reportaje ""Qué rico come tu diputado"", en el que contamos los almuerzos más caros pagados con fondos públicos entre enero y abril de este año.

Entrevistaron al diputado Nery Rodas, de CABAL, quien asegura que son problemas ""mínimos"".

Si no has leído el repor podés hacerlo acá https://quorum.gt/poder/comida_diputados/",0,https://www.youtube.com/watch?v=n8iP75gIpmw
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@RolandoGonzalez-o7g,UCql1n3Ey6ULMSOACjMe-fxQ,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@RolandoGonzalez-o7g,hace 6 días,6,7,False,,@RolandoGonzalez-o7g,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@RolandoGonzalez-o7g,@rolandogonzalez-o7g,6.0,False,6,7,False,False,hace 6 días,<1 semana,6.0,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",salvador pequeno maravilla estructura presidente guatemala mega atrasado tortuga,salvador pequeno maravillas estructura presidente guatemala mega atrasado tortuga,[],[],[],[],0,0,0,0,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente. Y Guatemala que es un mega país, va tan atrasado como la tortuga.",164,80,29,9,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zKDdWQaaO,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@luisricardo9671,UCZFQwqh90apuL8eFhvRBkUg,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@luisricardo9671,hace 6 días,9,0,False,,@luisricardo9671,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@luisricardo9671,@luisricardo9671,9.0,False,9,0,False,False,hace 6 días,<1 semana,6.0,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",nayib bukele anos presidente salvador favor guatar traba ano quer megar anos joda edificio nivel terminar ano esper corrupcion ano solucionar periodo gobierno dejar simiento seguir president antecesor olvidatir puente terminir seguira ruina,nayib bukele anos presidente salvador poderes favor guate trabas pusieron anos queres mega anos jodas edificio niveles terminan anos esperes corrupcion anos solucionen periodo gobierno dejando simientos seguimos poniendo presidentes antecesores olvidate puente terminen seguiras viendo ruinas,[],[],[],[],0,0,0,0,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",516,240,96,33,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zMcZPgoSk,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Israel-u5i7i,UCoGdCoJg2Lh0OX_jv6cG16g,​ @luisricardo9671 comentario bien acertado saludos amigo🧐🧐🧐,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Israel-u5i7i,hace 6 días,2,0,False,,@Israel-u5i7i,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@Israel-u5i7i,@israel-u5i7i,2.0,False,2,0,False,False,hace 6 días,<1 semana,6.0,​ @luisricardo9671 comentario bien acertado saludos amigo🧐🧐🧐,comentario acertado saludos amigo,comentario acertado saludos amigo,[],"[""luisricardo9671""]",[],"[""🧐"", ""🧐"", ""🧐""]",0,1,0,3,​ @usuario comentario bien acertado saludos amigo emoji cara con monóculo emoji emoji cara con monóculo emoji emoji cara con monóculo emoji,60,33,7,4,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zX0eQk5DZ,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Vos risa das lagarto h..... e p....... a
Ya quisieras que esto lo tuvieras en el Salvador 
A chngr a su madre a su país agrandado de m.....",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días, ,0,False,,@Murmullodelbarrio,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@Murmullodelbarrio,@murmullodelbarrio,,True,0,0,False,False,hace 6 días,<1 semana,6.0,"Vos risa das lagarto h..... e p....... a
Ya quisieras que esto lo tuvieras en el Salvador 
A chngr a su madre a su país agrandado de m.....",risa lagarto quisiera salvador chngr madre agrandado,vos risa das lagarto quisieras salvador chngr madre agrandado,[],[],[],[],0,0,0,0,Vos risa das lagarto h... e p... a Ya quisieras que esto lo tuvieras en el Salvador A chngr a su madre a su país agrandado de m...,139,52,28,7,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zXHoAX3hj,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"​ @luisricardo9671 
Y ni así ha hecho algo similar el Bujele
Solo en seguridad ya se terminó toda la economía de el Pulgarcito y ya no tiene ni quien le preste más dinero",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,3,0,False,,@Murmullodelbarrio,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@Murmullodelbarrio,@murmullodelbarrio,3.0,False,3,0,False,False,hace 6 días,<1 semana,6.0,"​ @luisricardo9671 
Y ni así ha hecho algo similar el Bujele
Solo en seguridad ya se terminó toda la economía de el Pulgarcito y ya no tiene ni quien le preste más dinero",similar bujele seguridad termino economio pulgarcito prestir dinero,similar bujele seguridad termino economia pulgarcito preste dinero,[],"[""luisricardo9671""]",[],[],0,1,0,0,​ @usuario Y ni así ha hecho algo similar el Bujele Solo en seguridad ya se terminó toda la economía de el Pulgarcito y ya no tiene ni quien le preste más dinero,170,67,33,8,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zXUuRIq0q,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Vos Rolando
Tu Bujele lleva 7 años con la cuesta los chorros y ni eso puede terminar
Ja jaaaaaaaaa viva Guatemala",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Murmullodelbarrio,hace 6 días,4,0,False,,@Murmullodelbarrio,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@Murmullodelbarrio,@murmullodelbarrio,4.0,False,4,0,False,False,hace 6 días,<1 semana,6.0,"Vos Rolando
Tu Bujele lleva 7 años con la cuesta los chorros y ni eso puede terminar
Ja jaaaaaaaaa viva Guatemala",rolar bujele ano costar chorro terminar jaa vivo guatemala,vos rolando bujele anos cuesta chorros terminar jaa viva guatemala,[],[],[],[],0,0,0,0,Vos Rolando Tu Bujele lleva 7 años con la cuesta los chorros y ni eso puede terminar Ja jaja viva Guatemala,113,58,21,9,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_znUL05zze,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AbigailRodas-w2r,UC63tFvbQ_hJhGDi2nbjssjw,Que fácil te dejas engañar al parecer todas se las crees a Bukeli,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AbigailRodas-w2r,hace 6 días,2,0,False,,@AbigailRodas-w2r,Gobierno de la República de Guatemala,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,topic,@AbigailRodas-w2r,@abigailrodas-w2r,2.0,False,2,0,False,False,hace 6 días,<1 semana,6.0,Que fácil te dejas engañar al parecer todas se las crees a Bukeli,facil deja enganar parecer crees bukeli,facil dejas enganar parecer crees bukeli,[],[],[],[],0,0,0,0,Que fácil te dejas engañar al parecer todas se las crees a Bukeli,65,39,13,6,True,False,Inician los trabajos de recuperación del Puente Belice II.,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,/@GobiernodelaRepublicadeGuatema,/@GobiernodelaRepublicadeGuatema,Entertainment,Gobierno de la República de Guatemala,topic,11670,2026-08-26T21:00:47-07:00,2026-08-27 04:00:47+00:00,[],[],Inician los trabajos de recuperación del Puente Belice II.,0,https://www.youtube.com/watch?v=6W4u8sGEnGM
